HEADER
VTF File Version,1.0
VTF File Type,0
PID,265291
Generated on,2026-03-11 00:01:41
Resolution,ms
Min Resolution,ns
Trace Version,1.0
XRT Version,2023.1

STRUCTURE
Group_Start,Native API Host Trace
Dynamic_Row,1,Native XRT API Calls,API Events
Group_Start,Host to Device Data Transfers
Dynamic_Row,2,Reads,Read Transfers
Dynamic_Row,3,Writes,Write Transfers
Group_End,Host to Device Data Transfers
Group_End,Native API Host Trace

MAPPING
8,WRITE
10,xrt::bo::address
4,xrt::bo::bo
5,xrt::bo::map
6,xrt::bo::size
7,xrt::bo::sync
1,xrt::device::device
2,xrt::device::load_xclbin
3,xrt::kernel::kernel
9,xrt::run::run
11,xrt::run::start
12,xrt::run::wait

EVENTS
409,0,248.123500,1,API_CALL,10
410,409,248.123528,1,API_CALL,10
411,0,248.124366,1,API_CALL,11
412,411,248.126280,1,API_CALL,11
413,0,248.127104,1,API_CALL,12
414,413,248.141218,1,API_CALL,12
415,0,248.142217,1,API_CALL,9
416,415,248.142512,1,API_CALL,9
417,0,248.143575,1,API_CALL,10
418,417,248.143604,1,API_CALL,10
419,0,248.144300,1,API_CALL,10
420,419,248.144325,1,API_CALL,10
421,0,248.145022,1,API_CALL,10
422,421,248.145048,1,API_CALL,10
423,0,248.145668,1,API_CALL,11
424,423,248.147538,1,API_CALL,11
425,0,248.148150,1,API_CALL,12
426,425,248.164191,1,API_CALL,12
427,0,248.165117,1,API_CALL,9
428,427,248.165412,1,API_CALL,9
429,0,248.166149,1,API_CALL,10
430,429,248.166178,1,API_CALL,10
431,0,248.166859,1,API_CALL,10
432,431,248.166886,1,API_CALL,10
433,0,248.167550,1,API_CALL,10
434,433,248.167578,1,API_CALL,10
435,0,248.168229,1,API_CALL,11
436,435,248.170211,1,API_CALL,11
437,0,248.170910,1,API_CALL,12
438,437,248.186630,1,API_CALL,12
439,0,248.187600,1,API_CALL,9
440,439,248.187899,1,API_CALL,9
441,0,248.188577,1,API_CALL,10
442,441,248.188604,1,API_CALL,10
443,0,248.189377,1,API_CALL,10
444,443,248.189402,1,API_CALL,10
445,0,248.190097,1,API_CALL,10
446,445,248.190122,1,API_CALL,10
447,0,248.190715,1,API_CALL,11
448,447,248.192784,1,API_CALL,11
449,0,248.193631,1,API_CALL,12
450,449,248.209309,1,API_CALL,12
451,0,248.210289,1,API_CALL,9
452,451,248.210592,1,API_CALL,9
453,0,248.211292,1,API_CALL,10
454,453,248.211320,1,API_CALL,10
455,0,248.212013,1,API_CALL,10
456,455,248.212040,1,API_CALL,10
457,0,248.212729,1,API_CALL,10
458,457,248.212755,1,API_CALL,10
459,0,248.213347,1,API_CALL,11
460,459,248.215224,1,API_CALL,11
461,0,248.216085,1,API_CALL,12
462,461,248.230356,1,API_CALL,12
463,0,248.231435,1,API_CALL,9
464,463,248.231736,1,API_CALL,9
465,0,248.232428,1,API_CALL,10
466,465,248.232456,1,API_CALL,10
467,0,248.233155,1,API_CALL,10
468,467,248.233181,1,API_CALL,10
469,0,248.233854,1,API_CALL,10
470,469,248.233880,1,API_CALL,10
471,0,248.234455,1,API_CALL,11
472,471,248.236319,1,API_CALL,11
473,0,248.236938,1,API_CALL,12
474,473,248.253465,1,API_CALL,12
475,0,248.254375,1,API_CALL,9
476,475,248.254668,1,API_CALL,9
477,0,248.255408,1,API_CALL,10
478,477,248.255436,1,API_CALL,10
479,0,248.256171,1,API_CALL,10
480,479,248.256198,1,API_CALL,10
481,0,248.256872,1,API_CALL,10
482,481,248.256898,1,API_CALL,10
483,0,248.257498,1,API_CALL,11
484,483,248.259390,1,API_CALL,11
485,0,248.260004,1,API_CALL,12
486,485,248.275642,1,API_CALL,12
487,0,248.276545,1,API_CALL,9
488,487,248.276844,1,API_CALL,9
489,0,248.277527,1,API_CALL,10
490,489,248.277556,1,API_CALL,10
491,0,248.278265,1,API_CALL,10
492,491,248.278291,1,API_CALL,10
493,0,248.278957,1,API_CALL,10
494,493,248.278984,1,API_CALL,10
495,0,248.279570,1,API_CALL,11
496,495,248.281389,1,API_CALL,11
497,0,248.282003,1,API_CALL,12
498,497,248.296517,1,API_CALL,12
499,0,248.297417,1,API_CALL,9
500,499,248.297719,1,API_CALL,9
501,0,248.298395,1,API_CALL,10
502,501,248.298424,1,API_CALL,10
503,0,248.299117,1,API_CALL,10
504,503,248.299144,1,API_CALL,10
505,0,248.299822,1,API_CALL,10
506,505,248.299848,1,API_CALL,10
507,0,248.300439,1,API_CALL,11
508,507,248.302441,1,API_CALL,11
509,0,248.303069,1,API_CALL,12
510,509,248.317546,1,API_CALL,12
511,0,248.318453,1,API_CALL,9
512,511,248.318750,1,API_CALL,9
513,0,248.324815,1,API_CALL,10
514,513,248.324848,1,API_CALL,10
515,0,248.325880,1,API_CALL,10
516,515,248.325906,1,API_CALL,10
517,0,248.326606,1,API_CALL,10
518,517,248.326632,1,API_CALL,10
519,0,248.327255,1,API_CALL,11
520,519,248.329123,1,API_CALL,11
521,0,248.329902,1,API_CALL,12
522,521,248.345202,1,API_CALL,12
523,0,248.346180,1,API_CALL,9
524,523,248.346481,1,API_CALL,9
525,0,248.347172,1,API_CALL,10
526,525,248.347200,1,API_CALL,10
527,0,248.347887,1,API_CALL,10
528,527,248.347914,1,API_CALL,10
529,0,248.348841,1,API_CALL,10
530,529,248.348867,1,API_CALL,10
531,0,248.349573,1,API_CALL,11
532,531,248.351511,1,API_CALL,11
533,0,248.352132,1,API_CALL,12
534,533,248.366296,1,API_CALL,12
535,0,248.367198,1,API_CALL,9
536,535,248.367490,1,API_CALL,9
537,0,248.368166,1,API_CALL,10
538,537,248.368195,1,API_CALL,10
539,0,248.368888,1,API_CALL,10
540,539,248.368915,1,API_CALL,10
541,0,248.369587,1,API_CALL,10
542,541,248.369614,1,API_CALL,10
543,0,248.370232,1,API_CALL,11
544,543,248.372237,1,API_CALL,11
545,0,248.372855,1,API_CALL,12
546,545,248.387187,1,API_CALL,12
547,0,248.388110,1,API_CALL,9
548,547,248.388403,1,API_CALL,9
549,0,248.389098,1,API_CALL,10
550,549,248.389126,1,API_CALL,10
551,0,248.389837,1,API_CALL,10
552,551,248.389865,1,API_CALL,10
553,0,248.390567,1,API_CALL,10
554,553,248.390594,1,API_CALL,10
555,0,248.391183,1,API_CALL,11
556,555,248.393107,1,API_CALL,11
557,0,248.393721,1,API_CALL,12
558,557,248.409105,1,API_CALL,12
559,0,248.410028,1,API_CALL,9
560,559,248.410327,1,API_CALL,9
561,0,248.411093,1,API_CALL,10
562,561,248.411121,1,API_CALL,10
563,0,248.411929,1,API_CALL,10
564,563,248.411955,1,API_CALL,10
565,0,248.412635,1,API_CALL,10
566,565,248.412662,1,API_CALL,10
567,0,248.413247,1,API_CALL,11
568,567,248.415283,1,API_CALL,11
569,0,248.415885,1,API_CALL,12
570,569,248.431570,1,API_CALL,12
571,0,248.432480,1,API_CALL,9
572,571,248.432782,1,API_CALL,9
573,0,248.433458,1,API_CALL,10
574,573,248.433487,1,API_CALL,10
575,0,248.434191,1,API_CALL,10
576,575,248.434217,1,API_CALL,10
577,0,248.434887,1,API_CALL,10
578,577,248.434914,1,API_CALL,10
579,0,248.435521,1,API_CALL,11
580,579,248.437410,1,API_CALL,11
581,0,248.438024,1,API_CALL,12
582,581,248.452462,1,API_CALL,12
583,0,248.453372,1,API_CALL,9
584,583,248.453674,1,API_CALL,9
585,0,248.454353,1,API_CALL,10
586,585,248.454381,1,API_CALL,10
587,0,248.455076,1,API_CALL,10
588,587,248.455103,1,API_CALL,10
589,0,248.455774,1,API_CALL,10
590,589,248.455800,1,API_CALL,10
591,0,248.456401,1,API_CALL,11
592,591,248.458373,1,API_CALL,11
593,0,248.458986,1,API_CALL,12
594,593,248.473320,1,API_CALL,12
595,0,248.474220,1,API_CALL,9
596,595,248.474514,1,API_CALL,9
597,0,248.475212,1,API_CALL,10
598,597,248.475240,1,API_CALL,10
599,0,248.475991,1,API_CALL,10
600,599,248.476017,1,API_CALL,10
601,0,248.476696,1,API_CALL,10
602,601,248.476722,1,API_CALL,10
603,0,248.477333,1,API_CALL,11
604,603,248.479167,1,API_CALL,11
605,0,248.479790,1,API_CALL,12
606,605,248.495137,1,API_CALL,12
607,0,248.496069,1,API_CALL,9
608,607,248.496374,1,API_CALL,9
609,0,248.497065,1,API_CALL,10
610,609,248.497093,1,API_CALL,10
611,0,248.497802,1,API_CALL,10
612,611,248.497828,1,API_CALL,10
613,0,248.498913,1,API_CALL,10
614,613,248.498940,1,API_CALL,10
615,0,248.499528,1,API_CALL,11
616,615,248.501474,1,API_CALL,11
617,0,248.502082,1,API_CALL,12
618,617,248.516444,1,API_CALL,12
619,0,248.517333,1,API_CALL,9
620,619,248.517632,1,API_CALL,9
621,0,248.518313,1,API_CALL,10
622,621,248.518342,1,API_CALL,10
623,0,248.519037,1,API_CALL,10
624,623,248.519063,1,API_CALL,10
625,0,248.519737,1,API_CALL,10
626,625,248.519763,1,API_CALL,10
627,0,248.520351,1,API_CALL,11
628,627,248.522330,1,API_CALL,11
629,0,248.522942,1,API_CALL,12
630,629,248.537471,1,API_CALL,12
631,0,248.538382,1,API_CALL,9
632,631,248.538677,1,API_CALL,9
633,0,248.539362,1,API_CALL,10
634,633,248.539391,1,API_CALL,10
635,0,248.540092,1,API_CALL,10
636,635,248.540120,1,API_CALL,10
637,0,248.540788,1,API_CALL,10
638,637,248.540814,1,API_CALL,10
639,0,248.541412,1,API_CALL,11
640,639,248.543300,1,API_CALL,11
641,0,248.543887,1,API_CALL,12
642,641,248.559554,1,API_CALL,12
643,0,248.560460,1,API_CALL,9
644,643,248.560757,1,API_CALL,9
645,0,248.561432,1,API_CALL,10
646,645,248.561461,1,API_CALL,10
647,0,248.562143,1,API_CALL,10
648,647,248.562170,1,API_CALL,10
649,0,248.562858,1,API_CALL,10
650,649,248.562884,1,API_CALL,10
651,0,248.563471,1,API_CALL,11
652,651,248.565258,1,API_CALL,11
653,0,248.565870,1,API_CALL,12
654,653,248.582067,1,API_CALL,12
655,0,248.582960,1,API_CALL,9
656,655,248.583256,1,API_CALL,9
657,0,248.583927,1,API_CALL,10
